Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Data_value_unit,Data_value_type,LocationID,Geolocation
2020,DC,District of Columbia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2789,80.3,78.5,82.1,%,Age-adjusted Prevalence,11,"(38.89037138500049, -77.03196112699965)"
2020,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2038,15.1,13.6,16.6,%,Age-adjusted Prevalence,12,"(28.932040377000476, -81.92896053899966)"
2020,FL,Florida,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9708,84.9,83.4,86.4,%,Age-adjusted Prevalence,12,"(28.932040377000476, -81.92896053899966)"
2020,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1618,17.4,16.1,18.8,%,Age-adjusted Prevalence,13,"(32.83968109300048, -83.62758034599966)"
2020,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,7422,82.6,81.2,83.9,%,Age-adjusted Prevalence,13,"(32.83968109300048, -83.62758034599966)"
2020,GU,Guam,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,205,9.4,6.9,11.9,%,Age-adjusted Prevalence,66,"(13.444304, 144.793731)"
2020,GU,Guam,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1968,90.6,88.1,93.1,%,Age-adjusted Prevalence,66,"(13.444304, 144.793731)"
2020,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1098,12.9,11.8,13.9,%,Age-adjusted Prevalence,15,"(21.304850435000446, -157.85774940299973)"
2020,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6637,87.1,86.1,88.2,%,Age-adjusted Prevalence,15,"(21.304850435000446, -157.85774940299973)"
2020,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1058,19.4,17.9,20.9,%,Age-adjusted Prevalence,16,"(43.682630005000476, -114.3637300419997)"
2020,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4889,80.6,79.1,82.1,%,Age-adjusted Prevalence,16,"(43.682630005000476, -114.3637300419997)"
2020,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,509,15.1,13.4,16.7,%,Age-adjusted Prevalence,17,"(40.48501028300046, -88.99771017799969)"
2020,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3150,84.9,83.3,86.6,%,Age-adjusted Prevalence,17,"(40.48501028300046, -88.99771017799969)"
2020,IN,Indiana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1753,22.5,21.3,23.6,%,Age-adjusted Prevalence,18,"(39.766910452000445, -86.14996019399968)"
2020,IN,Indiana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6682,77.5,76.4,78.7,%,Age-adjusted Prevalence,18,"(39.766910452000445, -86.14996019399968)"
2020,IA,Iowa,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1541,18.2,17.1,19.2,%,Age-adjusted Prevalence,19,"(42.46940091300047, -93.81649055599968)"
2020,IA,Iowa,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8065,81.8,80.8,82.9,%,Age-adjusted Prevalence,19,"(42.46940091300047, -93.81649055599968)"
2020,KS,Kansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1820,19.8,18.7,20.9,%,Age-adjusted Prevalence,20,"(38.34774030000045, -98.20078122699965)"
2020,KS,Kansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8655,80.2,79.1,81.3,%,Age-adjusted Prevalence,20,"(38.34774030000045, -98.20078122699965)"
2020,KY,Kentucky,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,918,24.8,22.9,26.6,%,Age-adjusted Prevalence,21,"(37.645970271000465, -84.77497104799966)"
2020,KY,Kentucky,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3000,75.2,73.4,77.1,%,Age-adjusted Prevalence,21,"(37.645970271000465, -84.77497104799966)"
2020,LA,Louisiana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1089,24.0,22.3,25.8,%,Age-adjusted Prevalence,22,"(31.31266064400046, -92.44568007099969)"
2020,LA,Louisiana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3633,76.0,74.2,77.7,%,Age-adjusted Prevalence,22,"(31.31266064400046, -92.44568007099969)"
2020,ME,Maine,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2271,23.2,21.7,24.7,%,Age-adjusted Prevalence,23,"(45.254228894000505, -68.98503133599962)"
2020,ME,Maine,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8664,76.8,75.3,78.3,%,Age-adjusted Prevalence,23,"(45.254228894000505, -68.98503133599962)"
2020,MD,Maryland,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2299,16.2,15.3,17.2,%,Age-adjusted Prevalence,24,"(39.29058096400047, -76.60926011099963)"
2020,MD,Maryland,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,11903,83.8,82.8,84.7,%,Age-adjusted Prevalence,24,"(39.29058096400047, -76.60926011099963)"
2020,MA,Massachusetts,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1233,18.4,17.1,19.8,%,Age-adjusted Prevalence,25,"(42.27687047000046, -72.08269067499964)"
2020,MA,Massachusetts,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5894,81.6,80.2,82.9,%,Age-adjusted Prevalence,25,"(42.27687047000046, -72.08269067499964)"
2020,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1385,20.2,18.8,21.5,%,Age-adjusted Prevalence,26,"(44.6613195430005, -84.71439026999968)"
2020,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5852,79.8,78.5,81.2,%,Age-adjusted Prevalence,26,"(44.6613195430005, -84.71439026999968)"
2020,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,3249,20.3,19.5,21.1,%,Age-adjusted Prevalence,27,"(46.35564873600049, -94.79420050299967)"
2020,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,12532,79.7,78.9,80.5,%,Age-adjusted Prevalence,27,"(46.35564873600049, -94.79420050299967)"
2020,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1224,21.2,19.8,22.7,%,Age-adjusted Prevalence,28,"(32.745510099000455, -89.53803082499968)"
2020,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5219,78.8,77.3,80.2,%,Age-adjusted Prevalence,28,"(32.745510099000455, -89.53803082499968)"
2020,MO,Missouri,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1975,23.5,22.3,24.8,%,Age-adjusted Prevalence,29,"(38.635790776000476, -92.56630005299968)"
2020,MO,Missouri,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,7187,76.5,75.2,77.7,%,Age-adjusted Prevalence,29,"(38.635790776000476, -92.56630005299968)"
2020,MT,Montana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1310,23.4,22.0,24.8,%,Age-adjusted Prevalence,30,"(47.06652897200047, -109.42442064499971)"
2020,MT,Montana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4973,76.6,75.2,78.0,%,Age-adjusted Prevalence,30,"(47.06652897200047, -109.42442064499971)"
2020,NE,Nebraska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2304,17.2,16.2,18.2,%,Age-adjusted Prevalence,31,"(41.6410409880005, -99.36572062299967)"
2020,NE,Nebraska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,12444,82.8,81.8,83.8,%,Age-adjusted Prevalence,31,"(41.6410409880005, -99.36572062299967)"
2020,NV,Nevada,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,447,17.7,15.6,19.8,%,Age-adjusted Prevalence,32,"(39.493240390000494, -117.07184056399967)"
2020,NV,Nevada,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2024,82.3,80.2,84.4,%,Age-adjusted Prevalence,32,"(39.493240390000494, -117.07184056399967)"
2020,NH,New Hampshire,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1285,22.8,21.1,24.5,%,Age-adjusted Prevalence,33,"(43.65595011300047, -71.50036091999965)"
2020,NH,New Hampshire,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5126,77.2,75.5,78.9,%,Age-adjusted Prevalence,33,"(43.65595011300047, -71.50036091999965)"
2020,NJ,New Jersey,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1832,15.6,14.7,16.6,%,Age-adjusted Prevalence,34,"(40.13057004800049, -74.27369128799967)"
2020,NJ,New Jersey,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9480,84.4,83.4,85.3,%,Age-adjusted Prevalence,34,"(40.13057004800049, -74.27369128799967)"
2020,NM,New Mexico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1207,17.8,16.2,19.4,%,Age-adjusted Prevalence,35,"(34.52088095200048, -106.24058098499967)"
2020,NM,New Mexico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5777,82.2,80.6,83.8,%,Age-adjusted Prevalence,35,"(34.52088095200048, -106.24058098499967)"
2020,NY,New York,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2559,17.1,16.2,18.0,%,Age-adjusted Prevalence,36,"(42.82700103200045, -75.54397042699964)"
2020,NY,New York,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,12102,82.9,82.0,83.8,%,Age-adjusted Prevalence,36,"(42.82700103200045, -75.54397042699964)"
2020,NC,North Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1201,21.0,19.6,22.3,%,Age-adjusted Prevalence,37,"(35.466220975000454, -79.15925046299964)"
2020,NC,North Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4616,79.0,77.7,80.4,%,Age-adjusted Prevalence,37,"(35.466220975000454, -79.15925046299964)"
2020,ND,North Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,708,19.7,17.9,21.6,%,Age-adjusted Prevalence,38,"(47.47531977900047, -100.11842104899966)"
2020,ND,North Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3746,80.3,78.4,82.1,%,Age-adjusted Prevalence,38,"(47.47531977900047, -100.11842104899966)"
2020,OH,Ohio,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,3242,22.8,21.7,23.9,%,Age-adjusted Prevalence,39,"(40.06021014100048, -82.40426005599966)"
2020,OH,Ohio,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,11350,77.2,76.1,78.3,%,Age-adjusted Prevalence,39,"(40.06021014100048, -82.40426005599966)"
2020,OK,Oklahoma,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1129,23.3,21.8,24.8,%,Age-adjusted Prevalence,40,"(35.47203135600046, -97.52107021399968)"
2020,OK,Oklahoma,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3882,76.7,75.2,78.2,%,Age-adjusted Prevalence,40,"(35.47203135600046, -97.52107021399968)"
2020,OR,Oregon,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1152,21.8,20.4,23.1,%,Age-adjusted Prevalence,41,"(44.56744942400047, -120.15503132599969)"
2020,OR,Oregon,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4228,78.2,76.9,79.6,%,Age-adjusted Prevalence,41,"(44.56744942400047, -120.15503132599969)"
2020,PA,Pennsylvania,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1108,21.1,19.5,22.6,%,Age-adjusted Prevalence,42,"(40.79373015200048, -77.86070029399963)"
2020,PA,Pennsylvania,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4412,78.9,77.4,80.5,%,Age-adjusted Prevalence,42,"(40.79373015200048, -77.86070029399963)"
2020,PR,Puerto Rico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,785,14.6,13.2,16.0,%,Age-adjusted Prevalence,72,"(18.220833, -66.590149)"
2020,PR,Puerto Rico,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4151,85.4,84.0,86.8,%,Age-adjusted Prevalence,72,"(18.220833, -66.590149)"
2020,RI,Rhode Island,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1135,21.6,19.7,23.5,%,Age-adjusted Prevalence,44,"(41.70828019300046, -71.52247031399963)"
2020,RI,Rhode Island,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4213,78.4,76.5,80.3,%,Age-adjusted Prevalence,44,"(41.70828019300046, -71.52247031399963)"
2020,SC,South Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,808,21.8,20.0,23.6,%,Age-adjusted Prevalence,45,"(33.998821303000454, -81.04537120699968)"
2020,SC,South Carolina,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3188,78.2,76.4,80.0,%,Age-adjusted Prevalence,45,"(33.998821303000454, -81.04537120699968)"
2020,SD,South Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,949,16.6,14.3,18.9,%,Age-adjusted Prevalence,46,"(44.353130053000484, -100.3735306369997)"
2020,SD,South Dakota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5946,83.4,81.1,85.7,%,Age-adjusted Prevalence,46,"(44.353130053000484, -100.3735306369997)"
2020,TN,Tennessee,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1152,24.5,22.7,26.3,%,Age-adjusted Prevalence,47,"(35.68094058000048, -85.77449091399967)"
2020,TN,Tennessee,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3489,75.5,73.7,77.3,%,Age-adjusted Prevalence,47,"(35.68094058000048, -85.77449091399967)"
2020,TX,Texas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2215,17.7,16.3,19.1,%,Age-adjusted Prevalence,48,"(31.827240407000488, -99.42677020599967)"
2020,TX,Texas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8753,82.3,80.9,83.7,%,Age-adjusted Prevalence,48,"(31.827240407000488, -99.42677020599967)"
2020,UT,Utah,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2398,23.0,22.0,24.0,%,Age-adjusted Prevalence,49,"(39.360700171000474, -111.58713063499971)"
2020,UT,Utah,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8463,77.0,76.0,78.0,%,Age-adjusted Prevalence,49,"(39.360700171000474, -111.58713063499971)"
2020,VT,Vermont,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1443,24.3,22.3,26.2,%,Age-adjusted Prevalence,50,"(43.62538123900049, -72.51764079099962)"
2020,VT,Vermont,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5068,75.7,73.8,77.7,%,Age-adjusted Prevalence,50,"(43.62538123900049, -72.51764079099962)"
2020,VA,Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1670,17.6,16.5,18.7,%,Age-adjusted Prevalence,51,"(37.54268067400045, -78.45789046299967)"
2020,VA,Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,7820,82.4,81.3,83.5,%,Age-adjusted Prevalence,51,"(37.54268067400045, -78.45789046299967)"
2020,WA,Washington,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,3027,23.7,22.7,24.7,%,Age-adjusted Prevalence,53,"(47.52227862900048, -120.47001078999972)"
2020,WA,Washington,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9810,76.3,75.3,77.3,%,Age-adjusted Prevalence,53,"(47.52227862900048, -120.47001078999972)"
2020,WV,West Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1530,27.2,25.6,28.7,%,Age-adjusted Prevalence,54,"(38.66551020200046, -80.71264013499967)"
2020,WV,West Virginia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4325,72.8,71.3,74.4,%,Age-adjusted Prevalence,54,"(38.66551020200046, -80.71264013499967)"
2020,WI,Wisconsin,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,913,20.7,19.0,22.5,%,Age-adjusted Prevalence,55,"(44.39319117400049, -89.81637074199966)"
2020,WI,Wisconsin,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4165,79.3,77.5,81.0,%,Age-adjusted Prevalence,55,"(44.39319117400049, -89.81637074199966)"
2020,WY,Wyoming,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,709,19.0,17.2,20.9,%,Age-adjusted Prevalence,56,"(43.23554134300048, -108.10983035299967)"
2020,WY,Wyoming,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4082,81.0,79.1,82.8,%,Age-adjusted Prevalence,56,"(43.23554134300048, -108.10983035299967)"
2021,AL,Alabama,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,944,23.1,21.2,24.9,%,Age-adjusted Prevalence,1,"(32.84057112200048, -86.63186076199969)"
2021,AL,Alabama,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3628,76.9,75.1,78.8,%,Age-adjusted Prevalence,1,"(32.84057112200048, -86.63186076199969)"
2021,AK,Alaska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,994,19.9,18.2,21.6,%,Age-adjusted Prevalence,2,"(64.84507995700051, -147.72205903599973)"
2021,AK,Alaska,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4456,80.1,78.4,81.8,%,Age-adjusted Prevalence,2,"(64.84507995700051, -147.72205903599973)"
2021,AZ,Arizona,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1882,17.9,16.8,19.0,%,Age-adjusted Prevalence,4,"(34.865970280000454, -111.76381127699972)"
2021,AZ,Arizona,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8713,82.1,81.0,83.2,%,Age-adjusted Prevalence,4,"(34.865970280000454, -111.76381127699972)"
2021,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1135,25.4,23.4,27.4,%,Age-adjusted Prevalence,5,"(34.74865012400045, -92.27449074299966)"
2021,AR,Arkansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4208,74.6,72.6,76.6,%,Age-adjusted Prevalence,5,"(34.74865012400045, -92.27449074299966)"
2021,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1062,15.3,14.2,16.5,%,Age-adjusted Prevalence,6,"(37.63864012300047, -120.99999953799971)"
2021,CA,California,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5646,84.7,83.5,85.8,%,Age-adjusted Prevalence,6,"(37.63864012300047, -120.99999953799971)"
2021,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2072,20.8,19.8,21.8,%,Age-adjusted Prevalence,8,"(38.843840757000464, -106.13361092099967)"
2021,CO,Colorado,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8351,79.2,78.2,80.2,%,Age-adjusted Prevalence,8,"(38.843840757000464, -106.13361092099967)"
2021,CT,Connecticut,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1603,18.9,17.6,20.2,%,Age-adjusted Prevalence,9,"(41.56266102000046, -72.64984095199964)"
2021,CT,Connecticut,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6687,81.1,79.8,82.4,%,Age-adjusted Prevalence,9,"(41.56266102000046, -72.64984095199964)"
2021,DE,Delaware,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,578,17.4,15.6,19.3,%,Age-adjusted Prevalence,10,"(39.008830667000495, -75.57774116799965)"
2021,DE,Delaware,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3045,82.6,80.7,84.4,%,Age-adjusted Prevalence,10,"(39.008830667000495, -75.57774116799965)"
2021,DC,District of Columbia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,595,20.3,18.4,22.2,%,Age-adjusted Prevalence,11,"(38.89037138500049, -77.03196112699965)"
2021,DC,District of Columbia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2581,79.7,77.8,81.6,%,Age-adjusted Prevalence,11,"(38.89037138500049, -77.03196112699965)"
2021,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1443,18.1,16.7,19.4,%,Age-adjusted Prevalence,13,"(32.83968109300048, -83.62758034599966)"
2021,GA,Georgia,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6680,81.9,80.6,83.3,%,Age-adjusted Prevalence,13,"(32.83968109300048, -83.62758034599966)"
2021,GU,Guam,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,166,9.5,6.9,12.0,%,Age-adjusted Prevalence,66,"(13.444304, 144.793731)"
2021,GU,Guam,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,1485,90.5,88.0,93.1,%,Age-adjusted Prevalence,66,"(13.444304, 144.793731)"
2021,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,928,11.4,10.4,12.5,%,Age-adjusted Prevalence,15,"(21.304850435000446, -157.85774940299973)"
2021,HI,Hawaii,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6830,88.6,87.5,89.6,%,Age-adjusted Prevalence,15,"(21.304850435000446, -157.85774940299973)"
2021,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1417,23.6,22.2,25.0,%,Age-adjusted Prevalence,16,"(43.682630005000476, -114.3637300419997)"
2021,ID,Idaho,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,5331,76.4,75.0,77.8,%,Age-adjusted Prevalence,16,"(43.682630005000476, -114.3637300419997)"
2021,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,533,17.3,15.5,19.1,%,Age-adjusted Prevalence,17,"(40.48501028300046, -88.99771017799969)"
2021,IL,Illinois,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,2661,82.7,80.9,84.5,%,Age-adjusted Prevalence,17,"(40.48501028300046, -88.99771017799969)"
2021,IN,Indiana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2186,25.0,23.8,26.1,%,Age-adjusted Prevalence,18,"(39.766910452000445, -86.14996019399968)"
2021,IN,Indiana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,7670,75.0,73.9,76.2,%,Age-adjusted Prevalence,18,"(39.766910452000445, -86.14996019399968)"
2021,IA,Iowa,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1551,18.4,17.3,19.5,%,Age-adjusted Prevalence,19,"(42.46940091300047, -93.81649055599968)"
2021,IA,Iowa,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,8030,81.6,80.5,82.7,%,Age-adjusted Prevalence,19,"(42.46940091300047, -93.81649055599968)"
2021,KS,Kansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,3253,21.3,20.4,22.1,%,Age-adjusted Prevalence,20,"(38.34774030000045, -98.20078122699965)"
2021,KS,Kansas,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,14224,78.7,77.9,79.6,%,Age-adjusted Prevalence,20,"(38.34774030000045, -98.20078122699965)"
2021,KY,Kentucky,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1339,27.6,25.8,29.4,%,Age-adjusted Prevalence,21,"(37.645970271000465, -84.77497104799966)"
2021,KY,Kentucky,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4055,72.4,70.6,74.2,%,Age-adjusted Prevalence,21,"(37.645970271000465, -84.77497104799966)"
2021,LA,Louisiana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1216,25.1,23.4,26.9,%,Age-adjusted Prevalence,22,"(31.31266064400046, -92.44568007099969)"
2021,LA,Louisiana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3858,74.9,73.1,76.6,%,Age-adjusted Prevalence,22,"(31.31266064400046, -92.44568007099969)"
2021,ME,Maine,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2612,25.3,23.9,26.7,%,Age-adjusted Prevalence,23,"(45.254228894000505, -68.98503133599962)"
2021,ME,Maine,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9139,74.7,73.3,76.1,%,Age-adjusted Prevalence,23,"(45.254228894000505, -68.98503133599962)"
2021,MD,Maryland,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2608,17.2,16.2,18.1,%,Age-adjusted Prevalence,24,"(39.29058096400047, -76.60926011099963)"
2021,MD,Maryland,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,12947,82.8,81.9,83.8,%,Age-adjusted Prevalence,24,"(39.29058096400047, -76.60926011099963)"
2021,MA,Massachusetts,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1520,19.2,18.0,20.4,%,Age-adjusted Prevalence,25,"(42.27687047000046, -72.08269067499964)"
2021,MA,Massachusetts,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,6107,80.8,79.6,82.0,%,Age-adjusted Prevalence,25,"(42.27687047000046, -72.08269067499964)"
2021,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2014,23.7,22.4,24.9,%,Age-adjusted Prevalence,26,"(44.6613195430005, -84.71439026999968)"
2021,MI,Michigan,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,7366,76.3,75.1,77.6,%,Age-adjusted Prevalence,26,"(44.6613195430005, -84.71439026999968)"
2021,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,3286,21.3,20.5,22.1,%,Age-adjusted Prevalence,27,"(46.35564873600049, -94.79420050299967)"
2021,MN,Minnesota,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,12583,78.7,77.9,79.5,%,Age-adjusted Prevalence,27,"(46.35564873600049, -94.79420050299967)"
2021,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,850,20.3,18.5,22.0,%,Age-adjusted Prevalence,28,"(32.745510099000455, -89.53803082499968)"
2021,MS,Mississippi,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,3552,79.7,78.0,81.5,%,Age-adjusted Prevalence,28,"(32.745510099000455, -89.53803082499968)"
2021,MO,Missouri,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,2680,23.8,22.5,25.0,%,Age-adjusted Prevalence,29,"(38.635790776000476, -92.56630005299968)"
2021,MO,Missouri,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,9521,76.2,75.0,77.5,%,Age-adjusted Prevalence,29,"(38.635790776000476, -92.56630005299968)"
2021,MT,Montana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,Yes,1249,24.0,22.5,25.6,%,Age-adjusted Prevalence,30,"(47.06652897200047, -109.42442064499971)"
2021,MT,Montana,Chronic Health Indicators,Depression,Ever told you that you have a form of depression?,No,4959,76.0,74.4,77.5,%,Age-adjusted Prevalence,30,"(47.06652897200047, -109.42442064499971)"
